,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
98,5.0,6.0,19.0,0.0,11.0,23.0,25.0,19.0,18.0,17.0,24.0,16.0,15.0,7.0,51.0,0.0,0.0,17.0,0.0,1.0,32.0,0.0,25.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,3.0,20.0,17.0,3.0,4.0,18.0,35.0,18.0,0.0,0.0,14.0,7.0,51.0,17.0,50.0,0.0,7.0,2.0,6.0,86.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,15.0,8.0,25.0,3.0,9.0,6.0,37.0,0.0,7.0,1.0,0.0,5.0,19.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,10.0,0.0,8.0,9.0,0.0,33.0,28.0,0.0,97.0,60.0,0.0,78.0,56.0,14.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,16.0,0.0,355.0,10.0,0.0,2.0,13.0,15.0,40.0,31.0,0.0,22.0,23.0,15.0,4.0,0.0,0.0,10.0,9.0,47.0,0.0,0.0,0.0,3.0,8.0,0.0,11.0,27.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,25.0,1.0,8.0,0.0,10.0,10.0,4.0,9.0,1.0,16.0,13.0,72.0,0.0,31.0,5.0,0.0,7.0,6.0,4.0,16.0,23.0,5.0,0.0,0.0,22.0,6.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,33.0,25.0,5.0,0.0,0.0,0.0,10.0,1.0,23.0,15.0,0.0,24.0,16.0,0.0,23.0,0.0,0.0,0.0,44.0,12.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1.0,29.0,0.0,14.0,15.0,0.0,7.0,33.0,6.0,40.0,44.0,2.0,27.0,7.0,6.0,24.0,0.0,30.0,8.0,0.0,84.0,0.0,23.0,41.0,127.0,0.0,114.0,0.0,127.0,68.0,0.0,184.0,22.0,170.0,2.0,230.0,18.0,45.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,4.0,16.0,2.0,31.0,10.0,19.0,0.0,12.0,59.0,5.0,3.0,10.0,18.0,0.0,20.0,0.0,22.0,13.0,28.0,54.0,12.0,4.0,1.0,9.0,34.0,0.0,0.0,42.0,0.0,19.0,63.0,186.0,14.0,182.0,138.0,0.0,32.0,3.0,8.0,0.0,27.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,4.0,39.0,21.0,1.0,0.0,21.0,10.0,0.0,13.0,72.0,18.0,72.0,8.0,0.0,145.0,39.0,60.0,38.0,100.0,118.0,31.0,7.0,159.0,9.0,13.0,45.0,24.0,50.0,0.0,114.0,13.0,44.0,27.0,303.0,88.0,0.0,3.0,68.0,6.0,72.0,0.0,15.0,13.0,83.0,67.0,65.0,110.0,19.0,103.0,0.0,55.0,21.0,22.0,21.0,66.0,103.0,0.0,44.0,0.0,0.0,0.0,63.0,0.0,54.0,107.0,160.0,21.0,3.0,32.0,122.0,0.0,256.0,0.0,208.0,459.0,259.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,12.0,23.0,19.0,25.0,23.0,56.0,36.0,6.0,138.0,59.0,0.0,0.0,0.0,54.0,16.0,14.0,76.0,17.0,89.0,50.0,4.0,51.0,27.0,18.0,164.0,0.0,0.0,0.0,53.0,613.0,170.0,6.0,100.0,17.0,0.0,18.0,0.0,30.0,29.0,21.0,0.0,40.0,0.0,21.0,30.0,10.0,0.0,0.0,13.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,42.0,57.0,23.0,18.0,1.0,21.0,4.0,3.0,4.0,2.0,0.0,0.0,45.0,1.0,0.0,21.0,0.0,74.0,35.0,14.0,24.0,15.0,0.0,46.0,0.0,80.0,0.0,26.0,110.0,13.0,70.0,0.0,0.0,20.0,82.0,20.0,55.0,0.0,0.0,337.0,26.0,9.0,13.0,0.0,0.0,5.0,0.0,2.0,0.0,108.0,0.0,0.0,65.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,6.0,18.0,16.0,20.0,14.0,9.0,0.0,4.0,0.0,13.0,21.0,3.0,11.0,0.0,0.0,31.0,13.0,49.0,5.0,2.0,0.0,6.0,11.0,3.0,9.0,9.0,0.0,1.0,13.0,23.0,0.0,9.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,38.0,0.0,16.0,21.0,24.0,0.0,16.0,13.0,86.0,47.0,17.0,42.0,62.0,20.0,34.0,17.0,20.0,37.0,29.0,51.0,36.0,4.0,49.0,11.0,26.0,20.0,4.0,25.0,24.0,12.0,0.0,87.0,0.0,3.0,29.0,85.0,0.0,0.0,33.0,69.0,12.0,57.0,0.0,11.0,20.0,13.0,46.0,7.0,19.0,73.0,24.0,24.0,61.0,40.0,0.0,0.0,118.0,74.0,0.0,71.0,32.0,0.0,27.0,0.0,86.0,241.0,225.0,94.0,97.0,49.0,344.0,535.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,8.0,14.0,2.0,6.0,0.0,27.0,2.0,55.0,11.0,40.0,13.0,1.0,43.0,97.0,15.0,31.0,0.0,16.0,5.0,17.0,32.0,6.0,0.0,0.0,18.0,34.0,12.0,6.0,1.0,0.0,24.0,11.0,9.0,64.0,23.0,0.0,20.0,27.0,24.0,0.0,31.0,0.0,198.0,54.0,0.0,62.0,0.0,94.0,0.0,0.0,58.0,0.0,0.0,80.0,11.0,163.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,10.0,1.0,24.0,0.0,17.0,16.0,17.0,4.0,18.0,0.0,10.0,0.0,13.0,9.0,15.0,7.0,8.0,0.0,1.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.0,21.0,0.0,3.0,21.0,36.0,1.0,0.0,13.0,8.0,20.0,35.0,58.0,0.0,22.0,11.0,4.0,93.0,0.0,56.0,0.0,49.0,139.0,0.0,38.0,39.0,12.0,100.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,9.0,21.0,0.0,0.0,27.0,21.0,30.0,0.0,20.0,11.0,7.0,0.0,15.0,20.0,28.0,1.0,7.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,19.0,0.0,15.0,0.0,0.0,8.0,13.0,0.0,93.0,0.0,162.0,17.0,6.0,35.0,24.0,250.0,197.0,32.0,0.0,0.0,335.0,294.0,28.0,77.0,24.0,0.0,26.0,0.0,3.0,26.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,7.0,30.0,27.0,1.0,8.0,20.0,0.0,36.0,16.0,5.0,4.0,24.0,0.0,25.0,44.0,0.0,56.0,21.0,0.0,37.0,196.0,101.0,120.0,70.0,8.0,141.0,65.0,200.0,165.0,44.0,14.0,62.0,47.0,34.0,69.0,98.0,0.0,191.0,87.0,0.0,69.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,3.0,9.0,16.0,6.0,7.0,98.0,0.0,0.0,19.0,0.0,31.0,8.0,8.0,8.0,23.0,0.0,54.0,0.0,13.0,0.0,18.0,0.0,0.0,15.0,19.0,33.0,70.0,0.0,0.0,24.0,10.0,23.0,9.0,11.0,0.0,41.0,123.0,0.0,0.0,0.0,0.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,20.0,1.0,15.0,0.0,17.0,3.0,34.0,0.0,7.0,27.0,0.0,20.0,5.0,13.0,24.0,105.0,11.0,6.0,66.0,9.0,41.0,143.0,61.0,0.0,32.0,0.0,69.0,54.0,8.0,0.0,139.0,65.0,53.0,86.0,126.0,0.0,3.0,1.0,16.0,25.0,3.0,22.0,127.0,171.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1.0,44.0,5.0,14.0,27.0,0.0,0.0,9.0,6.0,0.0,45.0,34.0,9.0,10.0,6.0,65.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,16.0,12.0,13.0,11.0,19.0,76.0,1.0,22.0,16.0,39.0,93.0,40.0,32.0,39.0,2.0,9.0,22.0,0.0,9.0,30.0,57.0,26.0,30.0,1.0,12.0,15.0,12.0,27.0,26.0,9.0,20.0,0.0,0.0,8.0,3.0,0.0,0.0,217.0,28.0,0.0,67.0,0.0,184.0,136.0,0.0,0.0,0.0,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,10.0,74.0,21.0,27.0,7.0,16.0,11.0,2.0,22.0,18.0,5.0,0.0,0.0,5.0,18.0,13.0,16.0,0.0,10.0,5.0,0.0,0.0,8.0,0.0,4.0,9.0,23.0,0.0,2.0,7.0,6.0,5.0,0.0,1.0,0.0,77.0,24.0,23.0,0.0,0.0,4.0,8.0,0.0,3.0,127.0,16.0,26.0,35.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.0,0.0,8.0,12.0,18.0,5.0,67.0,24.0,7.0,114.0,5.0,0.0,0.0,87.0,9.0,25.0,21.0,18.0,23.0,33.0,0.0,225.0,39.0,2.0,11.0,80.0,0.0,2.0,0.0,21.0,0.0,49.0,0.0,5.0,0.0,9.0,3.0,18.0,13.0,99.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,28.0,6.0,0.0,27.0,45.0,7.0,13.0,0.0,0.0,0.0,20.0,3.0,0.0,62.0,8.0,22.0,19.0,37.0,0.0,20.0,53.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,34.0,19.0,8.0,13.0,8.0,8.0,3.0,9.0,20.0,17.0,6.0,2.0,15.0,0.0,17.0,0.0,39.0,36.0,81.0,22.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,16.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,0.0,61.0,25.0,54.0,3.0,377.0,0.0,45.0,23.0,0.0,5.0,0.0,0.0,385.0,393.0,26.0,69.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,8.0,16.0,54.0,28.0,0.0,25.0,23.0,94.0,15.0,0.0,45.0,38.0,70.0,0.0,48.0,0.0,0.0,26.0,0.0,18.0,11.0,3.0,99.0,5.0,28.0,8.0,22.0,11.0,0.0,79.0,18.0,0.0,12.0,136.0,0.0,41.0,0.0,0.0,16.0,16.0,146.0,40.0,26.0,12.0,112.0,132.0,1.0,36.0,2.0,33.0,0.0,0.0,131.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,22.0,29.0,9.0,7.0,15.0,27.0,15.0,0.0,20.0,0.0,0.0,0.0,8.0,29.0,147.0,0.0,0.0,14.0,143.0,0.0,0.0,31.0,12.0,69.0,0.0,81.0,27.0,46.0,0.0,14.0,14.0,8.0,119.0,54.0,33.0,32.0,103.0,0.0,41.0,70.0,53.0,5.0,20.0,0.0,16.0,190.0,0.0,0.0,32.0,17.0,2.0,0.0,14.0,0.0,14.0,3.0,222.0,7.0,15.0,77.0,45.0,0.0,1.0,175.0,167.0,14.0,0.0,0.0,16.0,14.0,256.0,83.0,27.0,18.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,8.0,17.0,33.0,2.0,13.0,0.0,3.0,0.0,11.0,0.0,7.0,17.0,10.0,0.0,53.0,0.0,0.0,4.0,0.0,16.0,101.0,6.0,0.0,10.0,48.0,11.0,3.0,11.0,0.0,33.0,17.0,2.0,75.0,4.0,0.0,20.0,67.0,1.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,22.0,6.0,14.0,15.0,6.0,2.0,5.0,5.0,22.0,1.0,4.0,6.0,14.0,14.0,33.0,10.0,3.0,43.0,0.0,15.0,43.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,9.0,12.0,21.0,0.0,2.0,13.0,0.0,1.0,21.0,0.0,25.0,5.0,15.0,10.0,0.0,84.0,7.0,0.0,20.0,46.0,1.0,0.0,13.0,19.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,42.0,32.0,0.0,8.0,10.0,32.0,0.0,1.0,30.0,0.0,39.0,8.0,9.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,6.0,33.0,46.0,41.0,24.0,0.0,13.0,83.0,5.0,36.0,0.0,341.0,181.0,381.0,43.0,54.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,5.0,10.0,18.0,6.0,41.0,0.0,23.0,13.0,0.0,26.0,10.0,4.0,37.0,8.0,52.0,3.0,0.0,25.0,0.0,14.0,39.0,2.0,0.0,0.0,67.0,0.0,0.0,173.0,0.0,0.0,12.0,58.0,0.0,35.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,4.0,120.0,51.0,17.0,7.0,12.0,0.0,31.0,0.0,0.0,0.0,56.0,0.0,0.0,247.0,12.0,0.0,38.0,60.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.0,0.0,16.0,3.0,24.0,30.0,14.0,13.0,0.0,20.0,14.0,104.0,27.0,10.0,31.0,27.0,64.0,55.0,35.0,4.0,18.0,5.0,10.0,45.0,0.0,7.0,0.0,13.0,121.0,72.0,0.0,15.0,34.0,0.0,5.0,34.0,75.0,18.0,121.0,13.0,0.0,28.0,0.0,295.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,77.0,36.0,6.0,32.0,0.0,0.0,13.0,0.0,70.0,0.0,56.0,0.0,30.0,132.0,13.0,0.0,0.0,3.0,0.0,10.0,0.0,21.0,220.0,291.0,290.0,17.0,47.0,39.0,61.0,0.0,0.0,235.0,21.0,18.0,0.0,84.0,83.0,3.0,81.0,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
132,9.0,16.0,15.0,11.0,36.0,32.0,28.0,0.0,42.0,0.0,4.0,0.0,41.0,19.0,37.0,31.0,14.0,8.0,14.0,57.0,0.0,22.0,19.0,4.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,49.0,213.0,49.0,0.0,0.0,35.0,25.0,10.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,15.0,12.0,9.0,0.0,0.0,58.0,16.0,13.0,29.0,17.0,14.0,31.0,64.0,15.0,88.0,12.0,4.0,0.0,14.0,62.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,50.0,13.0,3.0,0.0,20.0,12.0,0.0,22.0,3.0,62.0,7.0,5.0,32.0,41.0,0.0,0.0,15.0,0.0,8.0,13.0,0.0,43.0,0.0,0.0,29.0,12.0,24.0,0.0,0.0,18.0,0.0,0.0,31.0,34.0,0.0,10.0,50.0,19.0,2.0,4.0,0.0,0.0,13.0,11.0,0.0,3.0,31.0,8.0,3.0,52.0,105.0,43.0,3.0,3.0,35.0,0.0,11.0,13.0,26.0,0.0,0.0,8.0,50.0,46.0,29.0,100.0,0.0,95.0,12.0,17.0,7.0,12.0,19.0,0.0,79.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,51.0,76.0,22.0,19.0,0.0,0.0,1.0,17.0,39.0,19.0,18.0,5.0,0.0,6.0,7.0,6.0,12.0,4.0,0.0,0.0,0.0,0.0
135,4.0,13.0,0.0,0.0,3.0,29.0,0.0,0.0,19.0,15.0,0.0,6.0,12.0,55.0,17.0,37.0,10.0,12.0,3.0,70.0,61.0,0.0,0.0,0.0,0.0,2.0,9.0,32.0,39.0,50.0,0.0,125.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,4.0,9.0,0.0,17.0,12.0,5.0,2.0,17.0,0.0,6.0,13.0,22.0,0.0,1.0,8.0,3.0,0.0,56.0,21.0,45.0,53.0,0.0,77.0,0.0,17.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,32.0,14.0,37.0,11.0,0.0,13.0,18.0,27.0,30.0,30.0,32.0,0.0,3.0,0.0,0.0,15.0,30.0,42.0,15.0,0.0,26.0,198.0,132.0,59.0,38.0,141.0,58.0,1.0,83.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.0,6.0,31.0,0.0,0.0,3.0,38.0,31.0,61.0,50.0,19.0,25.0,96.0,28.0,17.0,13.0,27.0,44.0,0.0,64.0,0.0,84.0,118.0,65.0,0.0,0.0,40.0,16.0,0.0,20.0,20.0,0.0,11.0,10.0,0.0,0.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,10.0,0.0,33.0,4.0,0.0,6.0,22.0,9.0,5.0,24.0,82.0,91.0,117.0,32.0,25.0,24.0,15.0,0.0,22.0,99.0,12.0,12.0,78.0,36.0,31.0,81.0,345.0,47.0,0.0,68.0,0.0,45.0,5.0,37.0,23.0,7.0,54.0,0.0,0.0,0.0,20.0,0.0,37.0,0.0,0.0,11.0,1.0,36.0,95.0,0.0,0.0,0.0,0.0,0.0,169.0,16.0,56.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,4.0,30.0,13.0,2.0,13.0,11.0,0.0,18.0,26.0,5.0,33.0,0.0,14.0,46.0,40.0,58.0,15.0,5.0,27.0,49.0,27.0,6.0,0.0,0.0,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,8.0,8.0,5.0,0.0,22.0,12.0,9.0,8.0,1.0,2.0,39.0,20.0,0.0,11.0,5.0,0.0,0.0,9.0,0.0,17.0,24.0,0.0,23.0,19.0,2.0,0.0,24.0,3.0,14.0,9.0,3.0,11.0,6.0,6.0,56.0,10.0,0.0,0.0,12.0,0.0,0.0,66.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,6.0,3.0,7.0,0.0,11.0,2.0,0.0,33.0,0.0,19.0,118.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,2.0,5.0,0.0,20.0,98.0,4.0,12.0,17.0,11.0,82.0,100.0,48.0,62.0,0.0,15.0,27.0,56.0,44.0,25.0,0.0,17.0,20.0,29.0,14.0,72.0,110.0,2.0,14.0,61.0,39.0,42.0,0.0,0.0,7.0,59.0,53.0,38.0,23.0,19.0,16.0,32.0,29.0,18.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,70.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,23.0,47.0,0.0,23.0,29.0,24.0,11.0,34.0,22.0,26.0,51.0,31.0,146.0,54.0,0.0,16.0,9.0,21.0,84.0,0.0,0.0,0.0,50.0,5.0,0.0,18.0,0.0,0.0,0.0,0.0,38.0,0.0,8.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,20.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,12.0,60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,3.0,9.0,21.0,30.0,23.0,7.0,29.0,113.0,11.0,9.0,63.0,23.0,1.0,14.0,7.0,41.0,0.0,1.0,22.0,11.0,33.0,0.0,17.0,11.0,6.0,0.0,11.0,16.0,0.0,0.0,16.0,14.0,14.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,8.0,13.0,43.0,0.0,46.0,0.0,25.0,54.0,6.0,44.0,18.0,41.0,49.0,3.0,2.0,77.0,43.0,54.0,44.0,0.0,0.0,11.0,8.0,19.0,1.0,75.0,0.0,142.0,0.0,86.0,132.0,59.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,11.0,40.0,24.0,32.0,0.0,75.0,16.0,9.0,23.0,12.0,8.0,15.0,0.0,4.0,14.0,0.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
