,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270
46,21,50,37,62,44,30,32,48,37,41,25,18,35,47,35,46,32,35,51,58.0,50.0,52.0,43.0,47.0,23.0,53.0,-10.0,35.0,13.0,16.0,0.0,0.0,0.0,65.0,-22.0,55.0,44.0,49.0,4.0,20.0,23.0,47.0,37.0,74.0,0.0,19.0,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,32,50,-4,3,0,12,8,0,7,0,6,12,8,0,7,16,12,-1,0,23.0,33.0,16.0,-1.0,12.0,1.0,0.0,11.0,37.0,11.0,32.0,0.0,3.0,-96.0,-90.0,-79.0,-65.0,-70.0,-65.0,-120.0,-132.0,-119.0,-50.0,-108.0,-75.0,-89.0,79.0,-90.0,56.0,0.0,56.0,68.0,75.0,87.0,102.0,0.0,0.0,0.0,84.0,-28.0,0.0,-90.0,-89.0,-90.0,-76.0,-87.0,-44.0,-45.0,-56.0,-65.0,-58.0,-63.0,74.0,-12.0,65.0,0.0,7.0,-140.0,-86.0,-189.0,-164.0,-203.0,-206.0,-177.0,-152.0,-150.0,-103.0,-107.0,-33.0,-227.0,-231.0,-246.0,-205.0,-238.0,-240.0,-251.0,-267.0,-260.0,-286.0,-284.0,-318.0,-505.0,-518.0,-739.0,-763.0,-830.0,-867.0,-1037.0,-1521.0,-1610.0,-1610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,34,43,33,54,44,37,33,41,34,56,28,33,22,54,50,40,47,48,16,38.0,19.0,32.0,13.0,20.0,22.0,27.0,22.0,35.0,1.0,6.0,14.0,12.0,5.0,10.0,3.0,0.0,10.0,4.0,20.0,13.0,0.0,1.0,0.0,0.0,2.0,28.0,41.0,41.0,16.0,31.0,34.0,34.0,25.0,26.0,25.0,73.0,40.0,35.0,47.0,36.0,23.0,67.0,67.0,66.0,59.0,50.0,59.0,45.0,14.0,34.0,15.0,20.0,12.0,12.0,10.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,19,36,23,25,12,33,21,48,28,42,51,56,35,70,35,60,40,47,59,47.0,50.0,58.0,23.0,32.0,26.0,35.0,28.0,44.0,37.0,50.0,29.0,50.0,31.0,40.0,47.0,57.0,51.0,48.0,37.0,25.0,42.0,42.0,62.0,53.0,58.0,75.0,86.0,117.0,120.0,121.0,93.0,121.0,68.0,74.0,36.0,46.0,23.0,26.0,25.0,30.0,33.0,51.0,43.0,42.0,43.0,52.0,43.0,45.0,9.0,11.0,49.0,49.0,48.0,50.0,46.0,48.0,47.0,54.0,50.0,46.0,44.0,50.0,46.0,46.0,42.0,46.0,42.0,49.0,46.0,54.0,42.0,47.0,46.0,44.0,45.0,49.0,49.0,51.0,47.0,50.0,45.0,49.0,50.0,47.0,47.0,91.0,76.0,104.0,58.0,68.0,66.0,236.0,205.0,1024.0,1201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,35,42,48,33,43,35,31,41,5,-2,-10,27,30,36,37,45,3,25,13,25.0,18.0,20.0,13.0,20.0,9.0,25.0,13.0,8.0,23.0,17.0,16.0,24.0,4.0,31.0,0.0,-10.0,-12.0,-38.0,-38.0,-24.0,-27.0,-19.0,-37.0,-17.0,-62.0,-20.0,0.0,-4.0,-77.0,-90.0,-79.0,-69.0,-120.0,-65.0,-66.0,-59.0,-70.0,-66.0,-65.0,-70.0,-83.0,-35.0,-77.0,-40.0,-73.0,-65.0,-56.0,-87.0,-95.0,0.0,-20.0,-18.0,-16.0,0.0,-73.0,-31.0,-50.0,-38.0,-48.0,-39.0,-33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,33,57,39,51,50,57,52,56,49,65,63,67,50,68,53,69,38,28,8,17.0,1.0,24.0,-5.0,0.0,-7.0,7.0,-62.0,-60.0,-71.0,-49.0,-66.0,-40.0,-53.0,-59.0,-57.0,-50.0,-36.0,-41.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,17,32,27,32,17,27,27,29,29,26,27,49,42,45,28,27,22,38,10,14.0,-47.0,37.0,16.0,45.0,6.0,12.0,24.0,33.0,-12.0,-9.0,-64.0,-71.0,-31.0,-9.0,-88.0,-67.0,-68.0,-30.0,-69.0,-51.0,-66.0,-50.0,-60.0,-1.0,-7.0,-9.0,-64.0,0.0,-26.0,80.0,77.0,38.0,23.0,21.0,0.0,73.0,52.0,91.0,18.0,108.0,48.0,51.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,10.0,0.0,0.0,-22.0,-27.0,-16.0,-39.0,-210.0,-100.0,-130.0,-119.0,-311.0,-302.0,-313.0,-300.0,-327.0,-323.0,-378.0,-374.0,-387.0,-368.0,-890.0,-481.0,-487.0,-525.0,-570.0,-567.0,-584.0,-553.0,-683.0,-729.0,-735.0,-732.0,-838.0,-880.0,-1044.0,-1158.0,-1286.0,-1336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,36,55,40,53,13,27,30,35,30,24,22,61,58,42,31,42,31,36,13,20.0,-37.0,-37.0,-110.0,-68.0,-70.0,33.0,11.0,13.0,0.0,13.0,0.0,10.0,8.0,56.0,56.0,69.0,55.0,56.0,48.0,38.0,46.0,54.0,24.0,21.0,21.0,22.0,19.0,12.0,0.0,9.0,0.0,35.0,19.0,22.0,30.0,20.0,25.0,31.0,18.0,47.0,44.0,52.0,39.0,51.0,57.0,148.0,150.0,174.0,178.0,180.0,158.0,175.0,181.0,176.0,192.0,194.0,77.0,85.0,68.0,92.0,79.0,111.0,76.0,93.0,70.0,73.0,75.0,69.0,55.0,69.0,69.0,68.0,60.0,68.0,78.0,64.0,77.0,90.0,77.0,71.0,77.0,92.0,15.0,50.0,43.0,37.0,24.0,87.0,80.0,187.0,170.0,140.0,105.0,91.0,82.0,294.0,320.0,410.0,337.0,434.0,457.0,533.0,511.0,539.0,200.0,264.0,105.0,196.0,191.0,230.0,167.0,339.0,306.0,299.0,346.0,351.0,318.0,323.0,320.0,515.0,313.0,319.0,351.0,340.0,309.0,487.0,298.0,307.0,99.0,79.0,82.0,80.0,18.0,51.0,28.0,20.0,47.0,0.0,0.0,0.0,0.0,0.0,-12.0,-5.0,-5.0,-6.0,-20.0,-14.0,-47.0,-47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,31,22,21,26,23,34,11,27,23,24,6,12,0,25,24,22,0,24,-8,-13.0,-21.0,-31.0,-11.0,-11.0,-25.0,0.0,-3.0,5.0,-23.0,79.0,52.0,54.0,53.0,58.0,54.0,81.0,71.0,124.0,115.0,117.0,132.0,144.0,119.0,340.0,105.0,110.0,86.0,88.0,109.0,89.0,134.0,100.0,31.0,42.0,10.0,12.0,8.0,56.0,41.0,50.0,54.0,73.0,48.0,58.0,7.0,17.0,13.0,6.0,0.0,0.0,0.0,48.0,50.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,31,36,30,42,6,17,5,17,0,15,11,40,24,34,22,41,29,28,0,26.0,16.0,35.0,24.0,67.0,60.0,61.0,23.0,41.0,28.0,49.0,37.0,51.0,22.0,63.0,-9.0,12.0,-37.0,-27.0,-37.0,-39.0,-145.0,-23.0,-115.0,-130.0,-178.0,-160.0,-222.0,-140.0,-175.0,-149.0,-554.0,-473.0,-513.0,-492.0,-810.0,-898.0,-1530.0,-7225.0,-9982.0,-9983.0,-9983.0,-9984.0,-9991.0,-9992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,34,38,28,41,15,30,30,39,20,42,22,28,23,35,9,22,24,20,30,63.0,90.0,57.0,55.0,52.0,30.0,33.0,30.0,46.0,23.0,24.0,15.0,4.0,-40.0,-5.0,-42.0,-32.0,-33.0,-23.0,-56.0,-47.0,-65.0,-33.0,-71.0,-59.0,-75.0,-40.0,-93.0,-69.0,-83.0,-76.0,-92.0,-63.0,-91.0,-94.0,-103.0,-42.0,-73.0,-53.0,-58.0,-60.0,-70.0,-75.0,-126.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,22,35,27,52,14,42,7,46,37,35,46,34,28,34,45,36,38,48,32,37.0,41.0,43.0,26.0,46.0,20.0,18.0,16.0,23.0,5.0,13.0,8.0,3.0,3.0,4.0,6.0,0.0,8.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,22,24,27,53,16,42,32,51,41,40,30,39,23,30,40,33,34,60,33,45.0,37.0,45.0,28.0,44.0,55.0,71.0,71.0,87.0,44.0,93.0,62.0,64.0,63.0,62.0,30.0,45.0,-20.0,-5.0,13.0,104.0,88.0,100.0,92.0,82.0,52.0,219.0,244.0,394.0,389.0,441.0,396.0,477.0,481.0,472.0,493.0,518.0,412.0,442.0,396.0,471.0,472.0,514.0,520.0,504.0,481.0,640.0,614.0,664.0,667.0,1171.0,1115.0,1259.0,1224.0,9993.0,9994.0,9995.0,9996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,33,37,10,65,52,62,49,54,45,69,52,55,58,62,48,43,43,52,48,50.0,51.0,51.0,41.0,45.0,19.0,63.0,0.0,-2.0,0.0,7.0,0.0,30.0,17.0,169.0,131.0,145.0,150.0,145.0,169.0,162.0,165.0,130.0,159.0,146.0,101.0,162.0,173.0,171.0,108.0,109.0,110.0,104.0,101.0,126.0,37.0,40.0,12.0,8.0,5.0,85.0,8.0,54.0,0.0,67.0,37.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,7,17,18,19,20,22,28,32,26,39,25,28,12,36,13,32,16,53,51,61.0,46.0,62.0,49.0,93.0,80.0,49.0,51.0,93.0,84.0,100.0,53.0,67.0,14.0,48.0,16.0,35.0,15.0,48.0,61.0,137.0,106.0,115.0,104.0,96.0,125.0,98.0,84.0,109.0,90.0,121.0,82.0,108.0,110.0,172.0,152.0,201.0,169.0,177.0,167.0,176.0,194.0,249.0,305.0,479.0,462.0,544.0,756.0,861.0,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,22,29,42,76,62,74,56,69,55,74,62,49,53,60,40,62,11,65,0,53.0,0.0,50.0,0.0,8.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,-100.0,-112.0,-104.0,-143.0,-142.0,-185.0,-131.0,-278.0,-257.0,-250.0,-257.0,-266.0,-226.0,-276.0,-214.0,-245.0,-294.0,-294.0,-172.0,-350.0,-388.0,-408.0,-419.0,-469.0,-415.0,-468.0,-467.0,-474.0,-428.0,-580.0,-559.0,-555.0,-568.0,-762.0,-787.0,-817.0,-819.0,-843.0,-770.0,-1020.0,-1134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,11,55,47,46,6,-1,0,12,10,13,12,8,11,23,15,12,11,25,6,27.0,10.0,18.0,8.0,8.0,-6.0,27.0,5.0,15.0,15.0,20.0,9.0,17.0,30.0,25.0,20.0,29.0,19.0,31.0,31.0,32.0,41.0,44.0,30.0,60.0,18.0,24.0,4.0,0.0,0.0,9.0,0.0,0.0,-7.0,0.0,-15.0,0.0,0.0,-4.0,-12.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,36,37,41,63,59,49,53,55,59,42,51,65,39,59,59,60,54,46,24,48.0,-5.0,3.0,-2.0,8.0,8.0,9.0,7.0,13.0,0.0,0.0,-4.0,-9.0,29.0,93.0,56.0,112.0,124.0,119.0,113.0,114.0,112.0,94.0,81.0,119.0,123.0,141.0,35.0,25.0,37.0,33.0,23.0,40.0,19.0,19.0,26.0,16.0,-12.0,0.0,0.0,0.0,-6.0,0.0,-49.0,-44.0,-51.0,-12.0,-10.0,-7.0,-18.0,-5.0,-17.0,-9.0,-11.0,-8.0,-4.0,-5.0,-2.0,-2.0,-2.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,30,41,27,36,18,19,12,41,41,57,45,52,31,56,55,59,53,49,45,54.0,49.0,53.0,47.0,58.0,32.0,53.0,34.0,41.0,32.0,51.0,27.0,49.0,19.0,29.0,33.0,49.0,44.0,48.0,46.0,40.0,29.0,24.0,25.0,25.0,30.0,21.0,4.0,12.0,2.0,10.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,8,37,41,63,34,52,58,55,23,34,18,28,12,26,-21,14,-18,34,27,26.0,-17.0,-1.0,-10.0,-16.0,-17.0,-9.0,0.0,0.0,0.0,16.0,-68.0,-60.0,-143.0,-112.0,-211.0,-159.0,-183.0,-178.0,-263.0,-267.0,-225.0,-275.0,-247.0,-282.0,-294.0,-137.0,-160.0,-200.0,-238.0,-158.0,-233.0,-179.0,-153.0,-158.0,-193.0,-177.0,-184.0,-140.0,-394.0,-399.0,-432.0,-425.0,-416.0,-433.0,-519.0,-295.0,-637.0,-633.0,-732.0,-752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,18,35,46,43,21,36,18,45,6,13,-7,0,0,7,0,0,18,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,13,22,20,30,-1,22,42,39,38,53,52,43,43,42,46,57,46,38,43,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,-4.0,16.0,16.0,11.0,23.0,15.0,15.0,13.0,25.0,18.0,24.0,25.0,32.0,37.0,45.0,37.0,38.0,32.0,71.0,60.0,49.0,27.0,27.0,36.0,28.0,31.0,47.0,26.0,37.0,25.0,24.0,39.0,23.0,23.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,34,33,18,53,42,44,24,27,19,62,13,17,7,37,13,21,0,0,0,1.0,11.0,13.0,-11.0,-10.0,-12.0,-19.0,-21.0,0.0,8.0,55.0,32.0,61.0,-13.0,-25.0,-4.0,11.0,0.0,77.0,78.0,63.0,50.0,64.0,85.0,113.0,0.0,0.0,0.0,0.0,-25.0,-19.0,0.0,-3.0,0.0,6.0,0.0,0.0,-8.0,5.0,4.0,0.0,-27.0,-22.0,-29.0,13.0,-8.0,-2.0,0.0,0.0,-3.0,-7.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,29,41,34,55,15,37,5,9,11,0,0,0,0,-5,-8,27,8,42,8,20.0,13.0,19.0,27.0,10.0,0.0,43.0,17.0,21.0,6.0,0.0,0.0,7.0,5.0,32.0,9.0,13.0,12.0,46.0,30.0,42.0,37.0,53.0,52.0,49.0,23.0,89.0,89.0,104.0,87.0,115.0,78.0,108.0,93.0,105.0,117.0,121.0,99.0,112.0,102.0,120.0,130.0,223.0,160.0,220.0,178.0,184.0,161.0,164.0,135.0,378.0,375.0,455.0,468.0,500.0,377.0,372.0,415.0,422.0,445.0,567.0,551.0,562.0,511.0,697.0,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,27,50,33,33,36,28,6,44,25,61,27,36,15,26,25,32,13,17,1,6.0,4.0,13.0,7.0,62.0,22.0,42.0,18.0,73.0,0.0,47.0,49.0,39.0,52.0,71.0,-22.0,-2.0,0.0,61.0,42.0,67.0,52.0,63.0,63.0,51.0,56.0,54.0,55.0,62.0,46.0,42.0,56.0,79.0,83.0,87.0,92.0,84.0,95.0,118.0,130.0,186.0,174.0,174.0,161.0,253.0,269.0,278.0,78.0,307.0,301.0,310.0,289.0,388.0,399.0,429.0,429.0,527.0,540.0,542.0,580.0,637.0,656.0,682.0,687.0,677.0,665.0,721.0,751.0,773.0,773.0,774.0,774.0,866.0,813.0,829.0,956.0,1005.0,1066.0,1764.0,1754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,28,34,40,51,37,33,20,28,34,37,39,32,12,7,7,25,3,43,11,80.0,58.0,55.0,51.0,70.0,58.0,55.0,59.0,106.0,102.0,88.0,91.0,93.0,97.0,136.0,120.0,164.0,128.0,170.0,68.0,107.0,92.0,85.0,79.0,319.0,49.0,39.0,0.0,77.0,64.0,50.0,9.0,13.0,26.0,24.0,4.0,30.0,28.0,34.0,14.0,11.0,9.0,11.0,12.0,18.0,18.0,19.0,19.0,18.0,15.0,9.0,9.0,9.0,14.0,6.0,7.0,9.0,15.0,11.0,6.0,5.0,11.0,6.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,25,35,27,30,24,25,25,44,34,38,40,20,37,61,39,66,48,48,28,38.0,33.0,40.0,54.0,56.0,28.0,20.0,27.0,43.0,28.0,33.0,46.0,47.0,25.0,58.0,45.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
